epoch,split,label,hypo,hyper,katz,sat
39,test_pos,1,power drill,tool,0.0,0.5386258959770203
39,test_pos,1,bamboo,plant,0.0,0.5486844778060913
39,test_pos,1,moth,physical object,0.0,0.5498042702674866
39,test_pos,1,banjo,physical object,0.0,0.5304446220397949
39,test_pos,1,flowering plant,entity,0.0,0.5560263991355896
39,test_pos,1,iguana,animal,0.0,0.5538931488990784
39,test_pos,1,bread,physical object,0.0,0.5979976654052734
39,test_pos,1,carrot,physical object,0.0,0.5879133939743042
39,test_pos,1,angle grinder,tool,0.0,0.5546919703483582
39,test_pos,1,saguaro,plant,0.0,0.5215600728988647
39,test_pos,1,dairy product,entity,0.0,0.5923981070518494
39,test_pos,1,sander,tool,0.0,0.5652964115142822
39,test_pos,1,mallet,physical object,0.0,0.5292924642562866
39,test_pos,1,seagull,animal,0.0,0.5417194962501526
39,test_pos,1,english horn,instrument,0.0,0.5567666292190552
39,test_pos,1,mandolin,instrument,0.0,0.5538539886474609
39,test_pos,1,rocket,physical object,0.0,0.5510715842247009
39,test_pos,1,cat,animal,0.0,0.5484049320220947
39,test_pos,1,shirt,clothing,0.0,0.5750051736831665
39,test_pos,1,jeans,physical object,0.0,0.510797917842865
39,test_pos,1,cello,physical object,0.0,0.5569881200790405
39,test_pos,1,saxophone,instrument,0.0,0.5527060627937317
39,test_pos,1,clavichord,instrument,0.0,0.5312513709068298
39,test_pos,1,beret,physical object,0.0,0.5325132608413696
39,test_pos,1,pie,food,0.0,0.5664497017860413
39,test_pos,1,ruler,tool,0.0,0.5363142490386963
39,test_pos,1,tortoise,animal,0.0,0.5694917440414429
39,test_pos,1,helicopter,physical object,0.0,0.5422459244728088
39,test_pos,1,rose,plant,0.0,0.5398952960968018
39,test_pos,1,glider,vehicle,0.0,0.572231650352478
39,test_pos,1,saw,tool,0.0,0.5734681487083435
39,test_pos,1,t-shirt,physical object,0.0,0.5718163251876831
39,test_pos,1,fish,entity,0.0,0.5533573627471924
39,test_pos,1,scarf,clothing,0.0,0.5569428205490112
39,test_pos,1,fir,plant,0.0,0.5644965171813965
39,test_pos,1,bracelet,physical object,0.0,0.5468268990516663
39,test_pos,1,trout,physical object,0.0,0.5426042079925537
39,test_pos,1,grain product,entity,0.0,0.5981707572937012
39,test_pos,1,bus,vehicle,0.0,0.5949290990829468
39,test_pos,1,daffodil,physical object,0.0,0.554851233959198
39,test_pos,1,cathedral,building,0.0,0.5495526790618896
39,test_pos,1,violet,plant,0.0,0.5715203881263733
39,test_pos,1,power plant,building,0.0,0.5480083227157593
39,test_pos,1,hammer,physical object,0.0,0.561723530292511
39,test_pos,1,pudding,physical object,0.0,0.5303752422332764
39,test_pos,1,crow,physical object,0.0,0.5271780490875244
39,test_pos,1,maple,plant,0.0,0.574630856513977
39,test_pos,1,airplane,vehicle,0.0,0.5969908237457275
39,test_pos,1,pie,physical object,0.0,0.547455906867981
39,test_pos,1,store,building,0.0,0.5574286580085754
39,test_pos,1,english horn,physical object,0.0,0.5462344288825989
39,test_pos,1,mandolin,physical object,0.0,0.5433546900749207
39,test_pos,1,tuna,physical object,0.0,0.5430217981338501
39,test_pos,1,harp,instrument,0.0,0.5536125898361206
39,test_pos,1,spruce,physical object,0.0,0.5390149354934692
39,test_pos,1,banana,food,0.0,0.6062973737716675
39,test_pos,1,space station,vehicle,0.0,0.5923863649368286
39,test_pos,1,clavichord,physical object,0.0,0.5203980207443237
39,test_pos,1,saxophone,physical object,0.0,0.5420166254043579
39,test_pos,1,religious building,entity,0.0,0.5680404305458069
39,test_pos,1,chicken,food,0.0,0.5805581212043762
39,test_pos,1,apple tree,physical object,0.0,0.5580821633338928
39,test_pos,1,micrometer,tool,0.0,0.5446702241897583
39,test_pos,1,rake,tool,0.0,0.5235015749931335
39,test_pos,1,strawberry,food,0.0,0.5819268226623535
39,test_pos,1,kiwi,physical object,0.0,0.570803165435791
39,test_pos,1,harpsichord,instrument,0.0,0.5480026602745056
39,test_pos,1,library,building,0.0,0.5362033247947693
39,test_pos,1,blouse,physical object,0.0,0.5721455812454224
39,test_pos,1,tiger,physical object,0.0,0.5520765781402588
39,test_pos,1,sunflower,physical object,0.0,0.5447472333908081
39,test_pos,1,wrench,tool,0.0,0.5550641417503357
39,test_pos,1,christmas cactus,plant,0.0,0.5484886765480042
39,test_pos,1,biplane,physical object,0.0,0.5633491277694702
39,test_pos,1,pigeon,physical object,0.0,0.5358832478523254
39,test_pos,1,crocodile,physical object,0.0,0.5497827529907227
39,test_pos,1,trumpet,instrument,0.0,0.5577006340026855
39,test_pos,1,utility knife,physical object,0.0,0.6569112539291382
39,test_pos,1,catfish,physical object,0.0,0.5263259410858154
39,test_pos,1,cathedral,physical object,0.0,0.5419041514396667
39,test_pos,1,whale,physical object,0.0,0.5608145594596863
39,test_pos,1,power plant,physical object,0.0,0.5403751134872437
39,test_pos,1,elephant,physical object,0.0,0.5603355765342712
39,test_pos,1,ferry,physical object,0.0,0.5446488857269287
39,test_pos,1,crow,animal,0.0,0.5403785109519958
39,test_pos,1,goldfish,animal,0.0,0.5559351444244385
39,test_pos,1,cymbals,instrument,0.0,0.5720621347427368
39,test_pos,1,tuna,animal,0.0,0.5563282370567322
39,test_pos,1,ukulele,instrument,0.0,0.5577825307846069
39,test_pos,1,harp,physical object,0.0,0.543107271194458
39,test_pos,1,lizard,physical object,0.0,0.5662133097648621
39,test_pos,1,monorail,physical object,0.0,0.5958089232444763
39,test_pos,1,bee,physical object,0.0,0.5650312900543213
39,test_pos,1,euphonium,instrument,0.0,0.5406700968742371
39,test_pos,1,carp,physical object,0.0,0.5264872312545776
39,test_pos,1,reptile,entity,0.0,0.5673842430114746
39,test_pos,1,orchid,physical object,0.0,0.5343479514122009
39,test_pos,1,plum,physical object,0.0,0.5691869854927063
39,test_pos,1,lamb,physical object,0.0,0.5542822480201721
39,test_pos,1,ice cream,physical object,0.0,0.5242974162101746
39,test_pos,1,spacecraft,entity,0.0,0.57711261510849
39,test_pos,1,meat,entity,0.0,0.5809075832366943
39,test_pos,1,poppy,physical object,0.0,0.5354848504066467
39,test_pos,1,harpsichord,physical object,0.0,0.5374670028686523
39,test_pos,1,tiger,animal,0.0,0.5652254223823547
39,test_pos,1,skirt,clothing,0.0,0.5486643314361572
39,test_pos,1,library,physical object,0.0,0.5287317633628845
39,test_pos,1,oboe,instrument,0.0,0.5567072033882141
39,test_pos,1,daffodil,plant,0.0,0.571336030960083
39,test_pos,1,crocodile,animal,0.0,0.5628514885902405
39,test_pos,1,trumpet,physical object,0.0,0.547409176826477
39,test_pos,1,lawn grass,physical object,0.0,0.5186549425125122
39,test_pos,1,headwear,entity,0.0,0.6500083804130554
39,test_pos,1,catfish,animal,0.0,0.5396609306335449
39,test_pos,1,spruce,plant,0.0,0.5556453466415405
39,test_pos,1,scooter,physical object,0.0,0.5517925024032593
39,test_pos,1,whale,animal,0.0,0.5737555027008057
39,test_pos,1,minibus,vehicle,0.0,0.5844954252243042
39,test_pos,1,elephant,animal,0.0,0.5732879042625427
39,test_pos,1,power tool,entity,0.0,0.5549286603927612
39,test_pos,1,gardening tool,entity,0.0,0.5390585660934448
39,test_pos,1,upper body clothing,entity,0.0,0.5879261493682861
39,test_pos,1,flugelhorn,instrument,0.0,0.5669493079185486
39,test_pos,1,apple tree,plant,0.0,0.5742868781089783
39,test_pos,1,oak,physical object,0.0,0.5584439635276794
39,test_pos,1,slippers,physical object,0.0,0.5492228269577026
39,test_pos,1,cymbals,physical object,0.0,0.5621354579925537
39,test_pos,1,mammal,entity,0.0,0.5617004632949829
39,test_pos,1,ukulele,physical object,0.0,0.5474485158920288
39,test_pos,1,lizard,animal,0.0,0.5789400935173035
39,test_pos,1,pork,physical object,0.0,0.5485475659370422
39,test_pos,1,bee,animal,0.0,0.57780921459198
39,test_pos,1,carp,animal,0.0,0.539821982383728
39,test_pos,1,euphonium,physical object,0.0,0.5300150513648987
39,test_pos,1,sunflower,plant,0.0,0.5614217519760132
39,test_pos,1,caliper,tool,0.0,0.5213841795921326
39,test_pos,1,flute,instrument,0.0,0.5256326198577881
39,test_pos,1,lander,vehicle,0.0,0.5719268918037415
39,test_pos,1,grass,entity,0.0,0.552716076374054
39,test_pos,1,cardigan,physical object,0.0,0.5612843036651611
39,test_pos,1,onion,food,0.0,0.5792705416679382
39,test_pos,1,jeans,clothing,0.0,0.5080543756484985
39,test_pos,1,oboe,physical object,0.0,0.5461698174476624
39,test_pos,1,dessert,entity,0.0,0.5587741732597351
39,test_pos,1,beret,clothing,0.0,0.5299373865127563
39,test_pos,1,bicycle,vehicle,0.0,0.5556409955024719
39,test_pos,1,peach,food,0.0,0.5969207286834717
39,test_pos,1,bass clarinet,instrument,0.0,0.540678858757019
39,test_pos,1,circular saw,tool,0.0,0.5655232071876526
39,test_pos,1,t-shirt,clothing,0.0,0.5695459246635437
39,test_pos,1,church,physical object,0.0,0.5483232140541077
39,test_pos,1,double bass,instrument,0.0,0.5549039244651794
39,test_pos,1,submarine,vehicle,0.0,0.5875098705291748
39,test_pos,1,violin,instrument,0.0,0.5571171045303345
39,test_pos,1,broccoli,food,0.0,0.6056383848190308
39,test_pos,1,flugelhorn,physical object,0.0,0.5567894577980042
39,test_pos,1,space shuttle,physical object,0.0,0.5507950186729431
39,test_pos,1,orchid,plant,0.0,0.5512908697128296
39,test_pos,1,lettuce,food,0.0,0.6158224940299988
39,test_pos,1,poppy,plant,0.0,0.5523604154586792
39,test_pos,1,rail vehicle,entity,0.0,0.5582805275917053
39,test_pos,1,drum kit,instrument,0.0,0.5589754581451416
39,test_pos,1,trombone,instrument,0.0,0.5670838952064514
39,test_pos,1,triangle,instrument,0.0,0.5628757476806641
39,test_pos,1,wheatgrass,physical object,0.0,0.5186436772346497
39,test_pos,1,beanie,physical object,0.0,0.5196560621261597
39,test_pos,1,pruning shears,physical object,0.0,0.5285156965255737
39,test_pos,1,lawn grass,plant,0.0,0.5357313752174377
39,test_pos,1,pliers,physical object,0.0,0.5513015985488892
39,test_pos,1,footwear,entity,0.0,0.5765476226806641
39,test_pos,1,bacon,food,0.0,0.5978466272354126
39,test_pos,1,snare drum,instrument,0.0,0.5463195443153381
39,test_pos,1,flute,physical object,0.0,0.5146058797836304
39,test_pos,1,sheep,animal,0.0,0.5731164216995239
39,test_pos,1,cookie,physical object,0.0,0.5568801164627075
39,test_pos,1,reed,physical object,0.0,0.5250535011291504
39,test_pos,1,bread,food,0.0,0.6148638129234314
39,test_pos,1,oak,plant,0.0,0.5746484398841858
39,test_pos,1,bass clarinet,physical object,0.0,0.5298089981079102
39,test_pos,1,marimba,instrument,0.0,0.5325670838356018
39,test_pos,1,carrot,food,0.0,0.6059406399726868
39,test_pos,1,willow,physical object,0.0,0.5586274862289429
39,test_pos,1,belt,physical object,0.0,0.5632014870643616
39,test_pos,1,double bass,physical object,0.0,0.544408917427063
39,test_pos,1,synagogue,building,0.0,0.5649096965789795
39,test_pos,1,viola,instrument,0.0,0.5570701956748962
39,test_pos,1,violin,physical object,0.0,0.5467638373374939
39,test_pos,1,probe,physical object,0.0,0.5512012839317322
39,test_pos,1,shorts,clothing,0.0,0.521795928478241
39,test_pos,1,sparrow,physical object,0.0,0.5366562604904175
39,test_pos,1,turtle,animal,0.0,0.5484083890914917
39,test_pos,1,sitar,instrument,0.0,0.5674328804016113
39,test_pos,1,drum kit,physical object,0.0,0.5487565994262695
39,test_pos,1,mosquito,physical object,0.0,0.5535078644752502
39,test_pos,1,trombone,physical object,0.0,0.556926965713501
39,test_pos,1,lower body clothing,entity,0.0,0.5533097386360168
39,test_pos,1,noodles,physical object,0.0,0.5735005736351013
39,test_pos,1,tortilla,physical object,0.0,0.5978384017944336
39,test_pos,1,triangle,physical object,0.0,0.5528278946876526
39,test_pos,1,shopping mall,physical object,0.0,0.5656065344810486
